murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.14500000000000002,113.915,12.77,-0.14,113.93,0.0,-0.14500000000000002,113.915,0.0,-0.14500000000000002,113.915,-12.77,-0.15,113.9,0.0,-0.14500000000000002,113.915,0.0,-0.14500000000000002,113.915,-0.11,0.02,149.37,-0.37,0.08,171.8,-1.0,17.77,187.81,-1.27,6.75,209.56,-18.7,-0.06,165.82,-22.62,-1.36,134.53,-7.68,25.0,134.02,18.02,2.37,166.73,24.0,3.1,135.76,7.25,20.9,153.66
0.0,-0.14500000000000002,113.915,12.77,-0.14,113.93,0.0,-0.14500000000000002,113.915,0.0,-0.14500000000000002,113.915,-12.77,-0.15,113.9,0.0,-0.14500000000000002,113.915,0.0,-0.14500000000000002,113.915,-0.11,0.02,149.37,-0.37,0.08,171.8,-1.0,17.77,187.81,-1.28,6.75,209.56,-18.7,-0.06,165.81,-22.49,-0.49,134.49,-7.32,25.73,134.72,18.02,2.37,166.73,23.96,3.18,135.75,7.18,20.83,153.77
0.0,-0.14500000000000002,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14500000000000002,113.91499999999999,0.0,-0.14500000000000002,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14500000000000002,113.91499999999999,0.0,-0.14500000000000002,113.91499999999999,-0.08,0.02,149.37,-0.33,0.08,171.8,-0.93,17.76,187.81,-1.2,6.74,209.56,-18.66,-0.05,165.83,-22.26,1.12,134.5,-6.65,27.04,136.06,18.07,2.34,166.71,23.96,3.24,135.72,7.18,20.87,153.76
0.0,-0.14500000000000002,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14500000000000002,113.91499999999999,0.0,-0.14500000000000002,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14500000000000002,113.91499999999999,0.0,-0.14500000000000002,113.91499999999999,-0.08,0.05,149.37,-0.3,0.14,171.8,-0.9,17.85,187.79,-1.16,6.85,209.55,-18.64,0.04,165.84,-21.96,3.32,134.63,-5.79,28.73,137.93,18.1,2.29,166.68,23.89,3.95,135.7,6.74,21.31,153.66
0.0,-0.14,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.07,0.12,149.37,-0.26,0.32,171.8,-0.86,18.07,187.74,-1.09,7.14,209.53,-18.6,0.26,165.86,-21.6,5.96,134.97,-4.81,30.63,140.21,18.15,2.25,166.62,23.72,5.26,135.71,5.94,22.16,153.5
0.0,-0.14,113.91499999999999,12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.04,0.19,149.37,-0.19,0.52,171.79,-0.77,18.33,187.69,-0.98,7.47,209.51,-18.54,0.51,165.9,-21.19,8.8,135.56,-3.79,32.52,142.82,18.22,2.16,166.55,23.46,6.97,135.8,4.89,23.24,153.36
0.0,-0.135,113.91,12.77,-0.13,113.91,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.91,0.0,-0.135,113.91,0.0,-0.135,113.91,-0.01,0.29,149.37,-0.1,0.77,171.79,-0.67,18.65,187.62,-0.83,7.86,209.48,-18.47,0.82,165.94,-20.76,11.64,136.38,-2.82,34.26,145.57,18.32,2.07,166.46,23.09,8.89,136.02,3.7,24.45,153.32
0.0,-0.135,113.91499999999999,12.77,-0.13,113.91,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,-12.77,-0.14,113.92,0.0,-0.135,113.91499999999999,0.0,-0.135,113.91499999999999,0.02,0.38,149.37,-0.01,1.02,171.79,-0.56,18.97,187.54,-0.67,8.27,209.45,-18.39,1.13,165.98,-20.35,14.27,137.35,-1.96,35.74,148.24,18.41,1.99,166.37,22.65,10.8,136.37,2.49,25.68,153.4
0.0,-0.135,113.91,12.77,-0.13,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,0.06,0.48,149.37,0.09,1.28,171.78,-0.45,19.3,187.46,-0.51,8.68,209.42,-18.31,1.45,166.01,-19.99,16.5,138.33,-1.26,36.91,150.6,18.49,1.92,166.29,22.19,12.52,136.8,1.39,26.8,153.58
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.08,0.57,149.37,0.17,1.5,171.77,-0.34,19.59,187.39,-0.36,9.05,209.38,-18.24,1.74,166.05,-19.7,18.19,139.15,-0.73,37.73,152.42,18.57,1.87,166.22,21.79,13.86,137.2,0.54,27.7,153.78
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.64,149.36,0.24,1.69,171.76,-0.27,19.82,187.33,-0.26,9.35,209.35,-18.18,1.97,166.07,-19.51,19.19,139.66,-0.38,38.21,153.45,18.62,1.86,166.17,21.55,14.65,137.46,0.05,28.27,153.9
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.67,149.36,0.27,1.79,171.76,-0.24,19.95,187.3,-0.2,9.52,209.33,-18.15,2.09,166.08,-19.48,19.4,139.72,-0.31,38.33,153.59,18.65,1.89,166.14,21.54,14.77,137.48,0.03,28.42,153.88
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.68,149.36,0.27,1.81,171.76,-0.25,19.99,187.27,-0.21,9.6,209.32,-18.15,2.11,166.08,-19.94,19.05,139.51,-1.02,38.17,153.45,18.65,1.91,166.14,21.89,14.58,137.42,0.62,28.56,153.85
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.7,149.36,0.27,1.85,171.76,-0.26,20.06,187.23,-0.22,9.71,209.31,-18.15,2.15,166.07,-20.94,18.25,139.08,-2.53,37.76,153.16,18.65,1.94,166.14,22.64,14.12,137.3,1.89,28.81,153.78
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.71,149.36,0.27,1.88,171.76,-0.28,20.13,187.19,-0.23,9.82,209.29,-18.15,2.17,166.07,-22.4,16.9,138.49,-4.81,36.99,152.81,18.65,1.97,166.14,23.74,13.35,137.15,3.83,29.06,153.72
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.74,149.36,0.27,1.95,171.75,-0.31,20.24,187.13,-0.24,10.0,209.26,-18.15,2.23,166.07,-24.17,14.94,137.82,-7.68,35.74,152.43,18.65,2.03,166.13,25.09,12.2,136.96,6.38,29.21,153.65
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.74,149.36,0.27,1.97,171.75,-0.34,20.29,187.09,-0.26,10.1,209.24,-18.15,2.25,166.06,-26.01,12.35,137.22,-10.85,33.89,152.18,18.64,2.05,166.13,26.52,10.65,136.81,9.31,29.06,153.64
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.76,149.36,0.27,2.01,171.75,-0.36,20.37,187.03,-0.26,10.25,209.21,-18.15,2.29,166.06,-27.64,9.35,136.8,-13.91,31.59,152.14,18.64,2.08,166.13,27.82,8.83,136.7,12.32,28.57,153.67
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.78,149.36,0.27,2.06,171.75,-0.39,20.46,186.98,-0.28,10.4,209.19,-18.15,2.33,166.06,-28.82,6.32,136.63,-16.46,29.12,152.29,18.64,2.12,166.13,28.81,6.96,136.65,15.02,27.83,153.75
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.78,149.36,0.27,2.07,171.75,-0.39,20.48,186.95,-0.28,10.46,209.18,-18.15,2.34,166.06,-29.5,3.76,136.65,-18.25,26.94,152.59,18.64,2.13,166.13,29.44,5.36,136.65,17.08,27.01,153.87
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.79,149.36,0.24,2.09,171.75,-0.42,20.52,186.93,-0.32,10.52,209.17,-18.17,2.35,166.05,-29.8,2.17,136.71,-19.24,25.55,152.82,18.62,2.15,166.14,29.72,4.37,136.68,18.25,26.45,153.97
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.79,149.36,0.25,2.09,171.75,-0.41,20.52,186.93,-0.3,10.52,209.17,-18.16,2.35,166.05,-30.0,0.44,136.86,-20.16,24.01,153.16,18.63,2.15,166.13,29.98,3.26,136.71,19.49,25.76,154.09
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.78,149.36,0.25,2.07,171.75,-0.4,20.5,186.93,-0.29,10.5,209.17,-18.16,2.34,166.05,-30.04,-0.02,136.91,-20.38,23.59,153.27,18.63,2.14,166.13,30.03,2.97,136.72,19.81,25.56,154.13
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.78,149.36,0.25,2.07,171.75,-0.4,20.5,186.93,-0.29,10.5,209.17,-18.16,2.35,166.05,-30.01,0.36,136.87,-20.2,23.93,153.19,18.63,2.14,166.13,29.99,3.21,136.71,19.55,25.71,154.11
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.77,149.36,0.25,2.04,171.75,-0.39,20.45,186.95,-0.29,10.44,209.18,-18.16,2.32,166.06,-29.95,1.04,136.81,-19.84,24.52,153.08,18.63,2.11,166.14,29.91,3.64,136.7,19.07,25.97,154.08
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.76,149.36,0.26,2.03,171.75,-0.37,20.44,186.95,-0.28,10.42,209.18,-18.16,2.31,166.06,-29.88,1.65,136.76,-19.51,25.06,152.97,18.63,2.1,166.14,29.82,4.03,136.69,18.64,26.2,154.04
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.77,149.36,0.26,2.02,171.75,-0.36,20.43,186.96,-0.27,10.4,209.18,-18.16,2.31,166.06,-29.83,2.02,136.74,-19.3,25.38,152.91,18.64,2.09,166.14,29.77,4.26,136.69,18.38,26.34,154.03
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.75,149.36,0.26,1.98,171.75,-0.35,20.38,186.97,-0.26,10.33,209.19,-18.16,2.27,166.07,-29.82,2.14,136.74,-19.22,25.46,152.92,18.64,2.06,166.14,29.75,4.33,136.69,18.29,26.36,154.04
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.75,149.36,0.26,1.98,171.75,-0.33,20.36,186.99,-0.25,10.3,209.2,-18.16,2.27,166.07,-29.82,2.16,136.74,-19.21,25.48,152.93,18.64,2.05,166.14,29.75,4.35,136.69,18.27,26.37,154.05
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.74,149.36,0.25,1.95,171.75,-0.33,20.32,187.0,-0.26,10.24,209.2,-18.17,2.25,166.07,-29.83,2.19,136.74,-19.21,25.48,152.95,18.63,2.03,166.15,29.75,4.37,136.7,18.25,26.37,154.08
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.72,149.36,0.25,1.91,171.76,-0.32,20.26,187.03,-0.25,10.16,209.21,-18.17,2.21,166.07,-29.8,2.45,136.74,-19.11,25.68,152.99,18.63,1.99,166.15,29.71,4.55,136.71,18.16,26.51,154.09
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.71,149.36,0.25,1.88,171.76,-0.3,20.22,187.05,-0.24,10.09,209.23,-18.17,2.2,166.08,-29.75,2.96,136.73,-18.93,26.09,153.05,18.64,1.97,166.15,29.64,4.91,136.72,17.98,26.82,154.09
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.7,149.36,0.26,1.86,171.76,-0.28,20.19,187.06,-0.23,10.04,209.23,-18.17,2.18,166.08,-29.67,3.65,136.73,-18.67,26.64,153.12,18.64,1.95,166.15,29.53,5.39,136.73,17.73,27.25,154.08
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.69,149.36,0.26,1.83,171.76,-0.26,20.15,187.07,-0.21,10.0,209.24,-18.16,2.16,166.08,-29.55,4.48,136.75,-18.35,27.3,153.24,18.64,1.93,166.15,29.39,5.97,136.76,17.42,27.75,154.09
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.68,149.36,0.26,1.81,171.76,-0.24,20.11,187.09,-0.2,9.93,209.25,-18.16,2.14,166.09,-29.41,5.37,136.78,-17.99,28.01,153.37,18.64,1.91,166.15,29.22,6.59,136.79,17.07,28.3,154.1
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.67,149.36,0.26,1.78,171.76,-0.22,20.07,187.11,-0.19,9.86,209.26,-18.16,2.12,166.09,-29.24,6.28,136.84,-17.61,28.72,153.53,18.64,1.88,166.16,29.04,7.22,136.84,16.71,28.85,154.12
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.66,149.36,0.27,1.75,171.76,-0.2,20.03,187.13,-0.17,9.8,209.27,-18.16,2.1,166.1,-29.05,7.14,136.91,-17.22,29.4,153.71,18.65,1.86,166.16,28.85,7.82,136.89,16.35,29.36,154.15
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.66,149.36,0.26,1.73,171.76,-0.2,20.0,187.14,-0.16,9.76,209.27,-18.16,2.08,166.1,-28.88,7.89,136.99,-16.86,30.0,153.88,18.65,1.85,166.16,28.67,8.35,136.95,16.01,29.82,154.18
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.64,149.36,0.27,1.7,171.76,-0.17,19.96,187.16,-0.14,9.71,209.28,-18.16,2.06,166.11,-28.73,8.49,137.08,-16.56,30.46,154.03,18.65,1.82,166.16,28.52,8.76,137.0,15.75,30.17,154.22
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.63,149.36,0.27,1.67,171.77,-0.16,19.9,187.19,-0.13,9.61,209.29,-18.16,2.03,166.11,-28.64,9.44,137.29,-16.48,30.89,154.9,18.65,1.79,166.16,28.41,9.66,137.2,15.67,30.57,155.05
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.61,149.36,0.28,1.61,171.77,-0.14,19.8,187.23,-0.1,9.46,209.31,-18.15,1.99,166.12,-28.57,10.9,137.7,-16.47,31.39,156.46,18.66,1.74,166.16,28.28,11.1,137.6,15.68,31.05,156.61
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.58,149.37,0.29,1.54,171.77,-0.13,19.7,187.28,-0.08,9.31,209.33,-18.15,1.93,166.13,-28.47,12.62,138.29,-16.47,31.89,158.35,18.67,1.68,166.17,28.13,12.8,138.19,15.7,31.54,158.49
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.56,149.37,0.29,1.48,171.77,-0.1,19.61,187.33,-0.06,9.15,209.36,-18.14,1.89,166.14,-28.38,14.51,139.09,-16.48,32.33,160.51,18.67,1.63,166.17,27.98,14.67,138.98,15.73,31.96,160.64
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.54,149.37,0.29,1.42,171.77,-0.11,19.51,187.38,-0.07,9.0,209.38,-18.15,1.84,166.14,-28.29,16.45,140.07,-16.5,32.63,162.82,18.67,1.58,166.18,27.84,16.59,139.97,15.79,32.24,162.95
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.52,149.37,0.29,1.36,171.78,-0.1,19.42,187.41,-0.04,8.87,209.39,-18.14,1.78,166.15,-28.23,18.28,141.21,-16.55,32.73,165.15,18.68,1.54,166.18,27.7,18.43,141.1,15.85,32.35,165.26
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.49,149.37,0.34,1.28,171.78,-0.02,19.3,187.46,0.06,8.69,209.42,-18.1,1.72,166.18,-28.15,19.91,142.43,-16.55,32.65,167.35,18.72,1.46,166.16,27.62,20.03,142.25,15.99,32.25,167.42
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.47,149.37,0.31,1.23,171.78,-0.06,19.21,187.52,0.02,8.53,209.44,-18.13,1.67,166.18,-28.14,21.21,143.5,-16.64,32.44,169.19,18.69,1.43,166.17,27.52,21.36,143.36,16.03,32.06,169.27
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.13,0.44,149.37,0.34,1.16,171.78,0.0,19.1,187.56,0.09,8.37,209.46,-18.1,1.61,166.2,-28.11,22.15,144.42,-16.65,32.14,170.63,18.72,1.37,166.16,27.49,22.3,144.24,16.14,31.77,170.69
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.42,149.37,0.32,1.11,171.78,-0.02,19.01,187.61,0.06,8.23,209.48,-18.12,1.57,166.2,-28.13,22.73,145.03,-16.72,31.82,171.58,18.7,1.33,166.18,27.45,22.91,144.88,16.17,31.49,171.66
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.13,0.39,149.37,0.34,1.04,171.78,0.02,18.91,187.65,0.11,8.09,209.49,-18.1,1.51,166.21,-28.14,22.89,145.28,-16.74,31.45,172.02,18.72,1.27,166.17,27.45,23.12,145.14,16.23,31.18,172.11
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.38,149.37,0.33,0.98,171.79,0.01,18.81,187.7,0.1,7.93,209.52,-18.12,1.47,166.21,-28.2,22.59,145.04,-16.78,31.15,171.77,18.71,1.22,166.18,27.46,22.87,144.95,16.21,30.96,171.9
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.13,0.35,149.37,0.35,0.92,171.79,0.04,18.72,187.74,0.14,7.79,209.53,-18.1,1.42,166.23,-28.24,21.97,144.53,-16.77,30.87,171.13,18.73,1.16,166.18,27.51,22.32,144.47,16.21,30.77,171.28
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.33,149.37,0.34,0.86,171.79,0.03,18.64,187.76,0.13,7.68,209.54,-18.11,1.38,166.23,-28.32,21.11,143.81,-16.8,30.59,170.18,18.72,1.12,166.19,27.56,21.52,143.8,16.17,30.6,170.37
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.31,149.37,0.34,0.81,171.79,0.04,18.55,187.79,0.14,7.56,209.55,-18.11,1.34,166.23,-28.38,20.08,143.01,-16.8,30.28,169.09,18.72,1.06,166.2,27.62,20.57,143.04,16.14,30.4,169.3
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.29,149.37,0.33,0.75,171.79,0.04,18.46,187.85,0.13,7.39,209.58,-18.12,1.3,166.23,-28.45,19.21,142.39,-16.82,29.98,168.21,18.71,1.01,166.21,27.69,19.76,142.46,16.1,30.19,168.44
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.27,149.37,0.31,0.71,171.79,0.03,18.4,187.87,0.12,7.3,209.58,-18.14,1.28,166.23,-28.48,18.85,142.14,-16.82,29.78,167.88,18.7,0.96,166.22,27.72,19.41,142.26,16.1,30.03,168.14
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.11,0.26,149.37,0.3,0.67,171.79,0.03,18.33,187.89,0.1,7.22,209.59,-18.15,1.26,166.23,-28.48,18.81,142.12,-16.81,29.72,167.87,18.69,0.92,166.23,27.74,19.35,142.26,16.09,29.97,168.14
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.24,149.37,0.29,0.62,171.79,0.01,18.27,187.92,0.08,7.13,209.6,-18.16,1.23,166.23,-28.47,18.93,142.22,-16.79,29.75,168.0,18.68,0.87,166.24,27.75,19.42,142.38,16.09,29.96,168.28
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.22,149.37,0.27,0.58,171.79,-0.01,18.21,187.94,0.06,7.05,209.61,-18.18,1.21,166.22,-28.45,19.08,142.33,-16.76,29.79,168.15,18.67,0.82,166.26,27.77,19.51,142.51,16.09,29.95,168.44
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.08,0.21,149.37,0.24,0.55,171.79,-0.03,18.16,187.95,0.02,6.97,209.62,-18.2,1.2,166.22,-28.46,19.17,142.39,-16.75,29.81,168.23,18.65,0.79,166.27,27.78,19.55,142.6,16.07,29.93,168.54
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.07,0.2,149.37,0.22,0.51,171.79,-0.05,18.11,187.98,-0.02,6.89,209.62,-18.22,1.18,166.21,-28.45,19.21,142.41,-16.73,29.79,168.27,18.63,0.73,166.29,27.8,19.53,142.65,16.07,29.88,168.6
